"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"243",14556236,"riverdale - 2 pvt rooms for ladies only",17365319,"Fahmida","Bronx","Kingsbridge",40.88444,-73.90583,"Private room",80,2,2,"2017-01-01",0.06,2,220
"425",20685952,"summer vibes",129602851,"W.","Bronx","Unionport",40.83121,-73.8483,"Entire home/apt",450,2,1,"2018-02-01",0.06,2,342
"477",21778446,"romantic getaway",129602851,"W.","Bronx","Pelham Bay",40.84607,-73.83842,"Entire home/apt",99,7,1,"2018-02-01",0.06,2,349
"518",23100862,"heaven on earth",142447586,"Winnie & Andy","Bronx","Williamsbridge",40.88049,-73.8613,"Private room",41,3,1,"2018-02-11",0.06,4,0
"519",23102299,"cloud 9",142447586,"Winnie & Andy","Bronx","Williamsbridge",40.8805,-73.86178,"Private room",45,1,1,"2018-02-21",0.06,4,0
"169",10947986,"entire 1br apartment in riverdale",56775169,"Rose","Bronx","Kingsbridge",40.88214,-73.90847,"Entire home/apt",99,3,1,"2018-05-20",0.07,1,311
"260",15461512,"spacious private bedroom in the north bronx",99205045,"Liliana","Bronx","Kingsbridge",40.88283,-73.89326,"Private room",60,3,2,"2017-05-25",0.07,1,363
"272",16149186,"cozy private room in the bronx ! ",105375380,"Yesenia","Bronx","Woodlawn",40.89743,-73.86983,"Private room",68,2,1,"2018-05-19",0.07,2,39
"377",19460218,"nyc bronx cozy studio for relaxation and quiet",132010409,"Daisy","Bronx","Schuylerville",40.83855,-73.83167,"Entire home/apt",85,3,1,"2018-07-08",0.08,1,0
"382",19655186,"spacious prewar south bronx apartment",138359603,"Anamaria","Bronx","Concourse",40.82153,-73.92683,"Entire home/apt",140,2,2,"2017-08-09",0.08,1,0
"476",21765895,"fashion blvd flat 20 minutes from city center ! ",152636597,"Alexes","Bronx","Mott Haven",40.81039,-73.92478,"Private room",73,1,1,"2018-06-09",0.08,1,0
"603",26077493,"fantastic 1bdr in new york",143400845,"Pierpaolo","Bronx","University Heights",40.86113,-73.91511,"Entire home/apt",100,5,1,"2018-07-19",0.08,1,11
"366",19038705,"chic clason point condo",17122534,"Eliu","Bronx","Clason Point",40.80652,-73.85312,"Entire home/apt",350,3,1,"2018-08-27",0.09,1,0
"391",19786465,"private room in the bronx",84941679,"Junior","Bronx","Clason Point",40.81699,-73.86741,"Private room",80,1,2,"2018-10-02",0.09,1,88
"423",20588184,"pepe's place  !  !  !  !  !  shared apartment !  !  !  ! ",147094537,"Morgan","Bronx","Concourse Village",40.83206,-73.91969,"Shared room",60,1,2,"2017-09-21",0.09,1,0
"581",25287115,"comfortable private clean room fully furnished",175368807,"Lamesha","Bronx","Williamsbridge",40.87579,-73.86532,"Private room",33,3,1,"2018-07-28",0.09,1,365
"584",25323809,"new private cozy condo with private bedroom & bath",61699814,"Shanthi","Bronx","Kingsbridge",40.87901,-73.90155,"Private room",45,30,1,"2018-08-08",0.09,2,193
"622",26571486,"humble home",151714821,"Ailin","Bronx","Morris Heights",40.84835,-73.9141,"Entire home/apt",149,1,1,"2018-07-25",0.09,1,0
"639",27203333,"850 sq ft large 3rd floor nyc family loft",29510402,"Douglas","Bronx","Longwood",40.82445,-73.90341,"Private room",90,2,1,"2018-07-29",0.09,3,0
"252",15100883,"new york multi-unit building",95623284,"Pablo","Bronx","Fordham",40.86533,-73.89713,"Private room",40,3,1,"2018-09-24",0.1,1,179
"276",16273526,"home away for the holidays ! ",407407,"Calixto","Bronx","Norwood",40.87372,-73.88625,"Private room",60,2,3,"2017-12-25",0.1,1,364
"485",22034977,"south bronx hideaway",148100571,"Jenny","Bronx","Soundview",40.82668,-73.8822,"Entire home/apt",50,1,2,"2017-12-09",0.1,2,0
"335",18240632,"bronx apartment",64425305,"Posh","Bronx","Baychester",40.87372,-73.84065,"Private room",75,1,3,"2017-06-05",0.11,1,129
"385",19682018,"room in basement apartment in woodlawn",105375380,"Yesenia","Bronx","Woodlawn",40.89785,-73.86977,"Shared room",70,2,2,"2018-12-02",0.11,2,0
"394",19843731,"modern comfort room  with  patio 7 mins to manhattan",137832487,"Mariame","Bronx","Longwood",40.82164,-73.90163,"Private room",65,3,2,"2018-02-28",0.11,1,0
"428",20692159,"a simple room 35 minutes from 42nd street",113152267,"Pedro","Bronx","University Heights",40.85657,-73.90915,"Private room",55,1,2,"2018-03-28",0.11,1,0
"495",22260561,"quarto bronx (ny)",136455880,"Alvina Da Silva","Bronx","Fordham",40.86674,-73.89284,"Private room",30,2,2,"2018-02-26",0.11,2,90
"578",25082230,"great space for business or pleasure",189604966,"Elvis","Bronx","Schuylerville",40.83022,-73.83286,"Private room",90,2,1,"2018-10-02",0.11,1,35
"673",28172338,"casas familiar",212157854,"Camilo","Bronx","Concourse",40.83659,-73.91777,"Private room",40,1,1,"2018-10-13",0.11,2,8
"729",29340345,"sams place",178337703,"Samuel","Bronx","Clason Point",40.80504,-73.85327,"Private room",300,1,1,"2018-10-21",0.11,1,364
"128",7791635,"dominique's mini room nyc-sleep  shower & go*wifi",310670,"Vie","Bronx","Eastchester",40.88001,-73.8345,"Private room",62,2,5,"2017-07-11",0.12,13,320
"358",18852919,"the perfect quiet atmosphere  when home",129890157,"Pauline","Bronx","Allerton",40.87063,-73.84896,"Private room",70,1,3,"2017-06-12",0.12,2,0
"361",18897901,"doll private room",17766289,"Kaila","Bronx","Kingsbridge",40.86707,-73.90712,"Private room",55,5,3,"2018-01-06",0.12,2,364
"396",19877706,"big 3 bedroom garden level apartment near subway",2988712,"Sasha","Bronx","Claremont Village",40.83507,-73.9104,"Entire home/apt",72,90,2,"2018-04-23",0.12,7,223
"528",23285672,"quarto bronx (ny)",136455880,"Alvina Da Silva","Bronx","Fordham",40.86918,-73.8905,"Private room",34,1,2,"2018-04-05",0.12,2,5
"67",3839364,"fabulous large 1 bed in riverdale  bronx nyc",9332835,"Karen","Bronx","Fieldston",40.89022,-73.9039,"Entire home/apt",95,14,3,"2019-07-05",0.13,1,0
"92",4904582,"boutique retreat",25249481,"Jacqueline","Bronx","Mount Hope",40.85062,-73.90251,"Private room",40,14,5,"2017-06-17",0.13,1,322
"334",18229365,"beautiful apartment ~25min from times square",6358504,"Yaroslav","Bronx","Mount Hope",40.84499,-73.91157,"Entire home/apt",60,5,3,"2018-08-21",0.13,1,0
"530",23469535,"your room at roselle’s  bronx",175152359,"Massiel","Bronx","Westchester Square",40.843,-73.84806,"Private room",65,2,2,"2019-06-23",0.13,2,135
"737",29712188,"heaven in new york  orange room",185908506,"Cynthia","Bronx","Edenwald",40.885,-73.83518,"Private room",75,3,1,"2018-11-20",0.13,3,311
"61",3627326,"spain room",5652395,"Julio","Bronx","Concourse",40.81954,-73.92715,"Private room",105,1,3,"2018-09-16",0.14,2,365
"79",4278389,"m1 twin couch bed sleeps 1 guest",295128,"Carol Gloria","Bronx","Clason Point",40.81231,-73.85535,"Shared room",45,1,7,"2019-07-01",0.14,7,365
"146",8988451,"new york city living",46953097,"Lauren","Bronx","Concourse Village",40.82705,-73.91337,"Private room",95,2,6,"2016-08-14",0.14,1,173
"555",24231655,"humble abode in the bronx",37417547,"Raquel","Bronx","Mount Eden",40.84197,-73.91292,"Private room",25,2,2,"2018-05-19",0.14,1,0
"769",30527526,"pelham south",228773060,"Reggae In","Bronx","Bronxdale",40.85398,-73.86451,"Private room",25,2,1,"2018-12-14",0.14,1,0
"182",11695338,"quiet and modern haven in nyc",16234492,"Denise","Bronx","Soundview",40.82442,-73.86193,"Private room",45,2,6,"2016-08-07",0.15,1,0
"330",18006003,"room in bronx little italy",91261577,"Matthew","Bronx","Belmont",40.85311,-73.88763,"Private room",29,4,4,"2017-08-27",0.15,1,0
"33",1747833,"affordable clean private room nyc",9197101,"Alex Nova York","Bronx","Mount Eden",40.84367,-73.91718,"Private room",43,2,11,"2014-09-28",0.16,1,338
"43",2392296,"a simple  calm space",10510181,"Août","Bronx","Kingsbridge",40.88437,-73.89746,"Shared room",32,2,6,"2016-09-22",0.16,1,83
"50",2772111,"it's very warm and friendly.",14176488,"Ada Azra","Bronx","Fordham",40.86705,-73.88545,"Shared room",55,7,10,"2018-10-13",0.16,1,365
"133",8265482,"cozy private room near bronx zoo",43583032,"Stephanie","Bronx","West Farms",40.84328,-73.88173,"Private room",79,1,3,"2018-10-08",0.16,1,179
"280",16336636,"river view apartment in the bronx",91320722,"Germaine","Bronx","Kingsbridge",40.86605,-73.90694,"Entire home/apt",47,26,3,"2018-08-23",0.16,1,37
"360",18894445,"practical & affordable flat on subway to manhattan",2988712,"Sasha","Bronx","Mount Hope",40.85152,-73.90374,"Entire home/apt",48,90,2,"2018-11-30",0.16,7,93
"372",19264368,"relaxing room in a spacious artist apartment",314115,"Gigi","Bronx","Morrisania",40.8329,-73.89608,"Private room",60,5,4,"2018-07-29",0.16,1,175
"491",22125138,"new york room",161638092,"Sergio","Bronx","Belmont",40.85828,-73.88559,"Private room",30,1,3,"2018-01-08",0.16,1,0
"736",29674940,"sunlit backyard in nyc + walk to zoo and gardens ! ",57400178,"Diane","Bronx","Allerton",40.86923,-73.86275,"Entire home/apt",90,5,1,"2019-01-02",0.16,1,157
"760",30225205,"relax de dios",180311428,"Every","Bronx","Allerton",40.86757,-73.8649,"Private room",60,2,1,"2019-01-01",0.16,1,363
"773",30823651,"hotel living !  private large bedroom & bath !  ! ",83490060,"Annette","Bronx","Throgs Neck",40.81518,-73.82708,"Private room",99,1,1,"2019-01-05",0.16,1,318
"776",30941095,"minutes to manhattan",69713712,"Trevor","Bronx","Hunts Point",40.81389,-73.88914,"Private room",70,2,1,"2018-12-30",0.16,1,342
"12",267535,"home away from home-room in bronx",1402951,"Clara","Bronx","Wakefield",40.89557,-73.8447,"Private room",50,2,15,"2019-06-09",0.17,1,337
"16",498120,"hi traveler.. welcome",2459648,"Ellen","Bronx","Allerton",40.8687,-73.8524,"Private room",35,7,2,"2018-07-23",0.17,1,90
"85",4472904,"dorm sz room. near 2 & 5 train 180 st bronx zoo",1532337,"Monica","Bronx","Van Nest",40.8423,-73.87055,"Private room",25,30,6,"2019-05-28",0.17,4,219
"116",6726337,"beautiful 2 bedroom apartment !  !  nyc",21444167,"Rony","Bronx","Kingsbridge",40.88238,-73.90689,"Entire home/apt",159,3,8,"2019-06-02",0.17,2,112
"390",19760163,"bronx room for rent",6843497,"J.F.","Bronx","Morris Park",40.84932,-73.85883,"Private room",35,3,4,"2019-04-06",0.17,1,76
"589",25480539,"bronx roon",102501688,"Julissa","Bronx","Highbridge",40.83464,-73.92505,"Private room",70,2,2,"2018-09-30",0.17,1,348
"642",27293665,"bright essential cozy private room",99137905,"Valentina","Bronx","Wakefield",40.88878,-73.86349,"Private room",60,1,1,"2019-01-13",0.17,1,269
"26",1026683,"mi casa tu casa guesthouse mexico",5652395,"Julio","Bronx","Concourse",40.81906,-73.92806,"Private room",85,2,11,"2018-09-02",0.18,2,363
"87",4632852,"spacious  rustic barn style bedroom",23991556,"Natasha","Bronx","Concourse",40.83719,-73.92015,"Private room",85,1,9,"2017-10-16",0.18,1,342
"112",6421429,"dominique's lowerlevel 1 bdrm pad*video projects",310670,"Vie","Bronx","Eastchester",40.88241,-73.83422,"Entire home/apt",115,1,6,"2019-06-30",0.18,13,364
"177",11497938,"one bedroom with kids room   office",60501531,"John","Bronx","Spuyten Duyvil",40.88058,-73.91812,"Entire home/apt",79,186,7,"2016-07-30",0.18,1,365
"248",14994076,"dominiques nyc 4bedrm crashpad**stay here**metro",310670,"Vie","Bronx","Eastchester",40.88207,-73.83538,"Entire home/apt",299,2,2,"2019-05-21",0.18,13,358
"803",31428772,"private studio 25 minutes from midtown",42761,"Jessica","Bronx","Claremont Village",40.84487,-73.90811,"Private room",80,2,1,"2019-01-20",0.18,1,156
"60",3507112,"#1 private studio in bx 15mins nyc.",17658078,"Richard","Bronx","Mott Haven",40.81049,-73.9043,"Private room",79,2,11,"2016-03-19",0.19,1,0
"144",8901538,"welcome to my humble abode !  !  !  !  ! ",46562860,"Paisha","Bronx","Longwood",40.82226,-73.88906,"Private room",60,3,8,"2018-01-03",0.19,1,363
"254",15273936,"*enjoy nyc*new renovated apartment(private room)",95796044,"Sasha","Bronx","Woodlawn",40.88253,-73.86951,"Private room",68,1,6,"2018-10-09",0.19,1,87
"353",18702075,"clean and large bedroom in a private house",130021104,"Christoni","Bronx","Williamsbridge",40.87309,-73.86326,"Private room",60,1,5,"2017-06-03",0.19,1,0
"378",19527492,"huge apartment near subway  quiet and sunny ! ",2988712,"Sasha","Bronx","Claremont Village",40.83625,-73.91079,"Entire home/apt",127,90,4,"2018-12-12",0.19,7,250
"452",21121438,"royalty room",17766289,"Kaila","Bronx","Kingsbridge",40.86924,-73.90651,"Private room",40,30,4,"2018-06-01",0.19,2,148
"582",25296394,"nyc hideaway urban suite",191085997,"Christopher","Bronx","Pelham Bay",40.85519,-73.82932,"Entire home/apt",195,2,2,"2018-10-09",0.19,3,313
"602",26004876,"ivoire realty",181711840,"Christophe","Bronx","University Heights",40.86259,-73.90359,"Private room",65,1,2,"2018-08-28",0.19,2,0
"666",27952742,"tw #7 private rm. 2nd fl. full size bed 1 guest",211136294,"Sharon & Erika","Bronx","Schuylerville",40.83729,-73.83323,"Private room",69,1,2,"2019-05-10",0.19,5,330
"797",31295524,"cozy modern getaway 30 mins from manhattan (1bdrm)",232283561,"Beverline","Bronx","East Morrisania",40.83025,-73.89134,"Private room",70,1,1,"2019-01-28",0.19,3,81
"41",2223628,"haus of taylor (bronx prohibition)",11342593,"Emery","Bronx","Kingsbridge",40.86467,-73.90125,"Private room",75,2,11,"2015-12-06",0.2,1,365
"234",13961015,"a lovely one bedroom apartment ! ",29224381,"Aurora","Bronx","Norwood",40.86853,-73.88301,"Entire home/apt",120,10,7,"2019-01-07",0.2,1,327
"241",14351180,"sunny artist loft with pool and spa",10282255,"Liza","Bronx","Port Morris",40.80779,-73.93095,"Entire home/apt",110,3,7,"2019-06-09",0.2,1,42
"295",16591428,"sunny modern apartment with terrace  near subway",2988712,"Sasha","Bronx","Mount Hope",40.85188,-73.90321,"Entire home/apt",60,90,5,"2018-11-03",0.2,7,94
"244",14724479,"clean & amazing semi private nyc room by #1 train",30499687,"Jovanni & Natasha","Bronx","Fieldston",40.89581,-73.89778,"Private room",59,2,7,"2017-04-17",0.21,2,0
"496",22266609,"bronx home with rooftop and laundry",29412145,"Samantha","Bronx","Port Morris",40.80726,-73.92999,"Private room",50,2,4,"2018-01-02",0.21,1,0
"544",23859280,"travelers cozy new york getaway",9808458,"Zain","Bronx","Kingsbridge",40.87257,-73.9009,"Private room",65,1,2,"2018-10-19",0.21,4,364
"650",27546831,"van cortlandt multi-unit building",207661442,"Marcia","Bronx","Kingsbridge",40.88445,-73.89663,"Private room",50,1,1,"2019-02-15",0.21,1,61
"68",3888469,"private room",8834412,"Deborah","Bronx","Longwood",40.81321,-73.90259,"Private room",100,3,2,"2019-01-02",0.22,2,207
"153",9412522,"city living without all the noise.",48249473,"Marisol","Bronx","Kingsbridge",40.879,-73.90062,"Entire home/apt",189,1,8,"2019-04-26",0.22,2,354
"236",14139187,"nice cheap place to stay in nyc",74707352,"Amadeus","Bronx","Longwood",40.82148,-73.89122,"Private room",60,1,8,"2016-12-29",0.22,1,364
"499",22373128,"bronx norwood apt",163586662,"Cory","Bronx","Norwood",40.87446,-73.87453,"Private room",187,3,4,"2019-07-04",0.22,1,76
"707",28916312,"cozy nook in bronx 5 mins from botanical gardens ! ",99956350,"Aubeen","Bronx","Fordham",40.86777,-73.88397,"Private room",90,1,2,"2019-01-01",0.22,1,362
"842",32448627,"lola's casa",243766178,"Lola","Bronx","Westchester Square",40.83619,-73.84916,"Private room",52,4,1,"2019-02-22",0.22,1,0
"231",13864221,"live  love  stay in the bronx ! ",3213737,"Vernise","Bronx","Allerton",40.86066,-73.85414,"Private room",50,1,8,"2018-11-12",0.23,1,280
"242",14375153,"call it home.",75506967,"Mimie","Bronx","Claremont Village",40.83796,-73.9016,"Private room",38,15,8,"2018-08-02",0.23,2,24
"290",16476956,"newly renovated & fully furnished super clean",51065605,"Charles","Bronx","Port Morris",40.80743,-73.92971,"Entire home/apt",115,5,7,"2019-07-01",0.23,1,7
"341",18448516,"spacious house close to yankee stadium.",127895318,"Emmanuel","Bronx","Mount Hope",40.84992,-73.90346,"Private room",50,1,6,"2018-05-05",0.23,1,0
"449",21045324,"bronx room",27187487,"Summer","Bronx","Belmont",40.85444,-73.88462,"Private room",30,3,5,"2018-08-15",0.23,2,361
"700",28810799,"spacious comfy livingroom lounge spot in bronxhome",217290804,"Robert","Bronx","Morris Park",40.85661,-73.85281,"Shared room",40,1,2,"2018-10-29",0.23,1,88
"718",29037483,"bronx suite",218840878,"Francisco","Bronx","Mott Haven",40.81017,-73.92266,"Private room",79,2,2,"2019-01-02",0.23,1,88
"849",32636982,"spacious and family friendly location ! ",245369413,"Jason","Bronx","Parkchester",40.83485,-73.85954,"Entire home/apt",93,5,1,"2019-02-26",0.23,1,306
"37",1956677,"the ""humphrey bogart""",120623,"David","Bronx","Port Morris",40.80844,-73.92889,"Entire home/apt",140,30,16,"2018-09-26",0.24,1,365
"165",10476782,"artist apartment with tons of space",47573846,"Jemier","Bronx","Wakefield",40.88808,-73.86017,"Entire home/apt",85,20,10,"2019-06-04",0.24,1,277
"155",9513511,"spacious & sunny room perfect for medical students",49293611,"Gloria","Bronx","Allerton",40.85753,-73.86605,"Private room",85,7,9,"2019-06-26",0.25,1,364
"163",10338696,"studio apartment in safe neighborhood.",50742613,"Reed","Bronx","Pelham Bay",40.84721,-73.83222,"Entire home/apt",37,5,10,"2018-07-04",0.25,1,0
"227",13688739,"comfy cave inn",79752355,"Eduardo","Bronx","Fordham",40.85859,-73.89571,"Entire home/apt",65,1,9,"2017-09-02",0.25,1,0
"333",18207319,"brownstone  with  luxurious private room & bay windows",125687221,"Tee","Bronx","Longwood",40.8134,-73.89893,"Private room",75,3,6,"2017-08-04",0.25,1,87
"461",21366806,"comfortable air bed near bronx zoo and sbh",154238443,"Mrs","Bronx","Belmont",40.85456,-73.88521,"Private room",29,4,5,"2019-06-01",0.25,2,360
"814",31759409,"conveniet access to nyc",63966717,"Carol","Bronx","Belmont",40.85929,-73.89165,"Private room",99,2,1,"2019-03-11",0.25,2,0
"203",12933540,"comfortable sofa bed 15 minutes to manhattan",69711528,"Lucia","Bronx","Parkchester",40.83049,-73.87354,"Shared room",51,3,9,"2017-05-20",0.26,2,89
"512",22794719,"habitacion de renta para 2",168429942,"Jennifer","Bronx","Norwood",40.88007,-73.87326,"Private room",50,5,4,"2019-06-17",0.26,2,324
"735",29653333,"yankee stadium pad",127828600,"Brey","Bronx","Concourse",40.82773,-73.92308,"Private room",100,1,2,"2018-12-27",0.26,1,177
"14",444430,"comfy room minutes from museums",420542,"Danielle","Bronx","Mott Haven",40.81128,-73.92399,"Private room",49,1,23,"2018-03-27",0.27,1,333
"448",21044649,"one bedroom bronx bohemian style living space",151547086,"Tanya","Bronx","Norwood",40.87759,-73.88459,"Private room",42,2,6,"2019-05-13",0.27,1,62
"634",26957426,"beautiful south bronx colonial townhouse",6738579,"Natalie","Bronx","Morrisania",40.83201,-73.89996,"Entire home/apt",140,2,3,"2019-04-22",0.27,1,27
"761",30226474,"jackie kennedy's nook",86973566,"Karina","Bronx","City Island",40.85056,-73.78829,"Private room",65,3,2,"2018-12-09",0.27,1,89
"30",1490223,"private bed & bath in a townhouse:charm-calm-cozy-",6586128,"Martine","Bronx","Port Morris",40.80011,-73.9133,"Private room",60,21,19,"2019-01-02",0.28,2,178
"62",3628328,"2br apartment in doorman building",1279211,"Aldo","Bronx","Concourse Village",40.82603,-73.92312,"Entire home/apt",87,6,11,"2019-06-04",0.28,1,0
"69",3939086,"call this home (for a spell  at least....)",881214,"Mysia","Bronx","Mott Haven",40.80866,-73.92069,"Private room",45,5,14,"2017-08-26",0.28,1,0
"97",5288228,"sunny room across crotonapark for women only space",860636,"Shawn(Ta)","Bronx","Tremont",40.83875,-73.88728,"Private room",38,3,15,"2018-10-01",0.28,3,0
"126",7734670,"prolonged traveler's dream (a month first & more)",32164030,"Ikkyukim","Bronx","Hunts Point",40.81387,-73.88797,"Private room",37,30,13,"2019-02-28",0.28,6,333
"567",24732974,"1 bedroom (entire) apartment very spacious",186318389,"Joanna","Bronx","Mount Eden",40.84059,-73.92156,"Entire home/apt",150,1,4,"2018-05-17",0.28,1,0
"93",4963237,"dominique's  nyc  cosy 2 bedrm crashpad*stay here*",310670,"Vie","Bronx","Eastchester",40.87829,-73.83471,"Entire home/apt",155,2,11,"2019-05-19",0.29,13,348
"253",15259634,"amazing & clean nyc private room by #1 train",30499687,"Jovanni & Natasha","Bronx","North Riverdale",40.90175,-73.89761,"Private room",77,2,9,"2017-04-30",0.29,2,0
"659",27782761,"best of both world  city and safety easy to get",15486514,"Nathan","Bronx","Parkchester",40.83581,-73.85864,"Private room",65,2,3,"2018-12-02",0.29,2,0
"774",30848952,"cozy private room in the upcoming bronx",230646296,"Cesar","Bronx","Concourse Village",40.83311,-73.9116,"Private room",34,2,2,"2018-12-26",0.29,1,0
"91",4795390,"cozy private room",16151285,"Carol","Bronx","Williamsbridge",40.88016,-73.84923,"Private room",43,28,15,"2019-05-31",0.3,4,336
"218",13417723,"big 4 bedroom apartment near subway  all renovated",2988712,"Sasha","Bronx","Claremont Village",40.8357,-73.91023,"Entire home/apt",110,90,11,"2018-08-23",0.3,7,77
"222",13480134,"cosy room with all confort",51329030,"Zakaria","Bronx","Longwood",40.82716,-73.89911,"Private room",30,1,11,"2016-11-18",0.3,1,0
"249",14995212,"cozy private room near the bronx zoo",94553067,"Maria","Bronx","Bronxdale",40.85499,-73.86728,"Private room",43,4,10,"2017-01-03",0.3,1,88
"523",23124338,"new york guests house",171830071,"Fatima","Bronx","Fordham",40.85662,-73.89797,"Private room",65,2,5,"2018-03-26",0.3,1,0
"196",12405814,"sunny + family friendly artist's apartment",1468472,"Eugenia","Bronx","Longwood",40.81384,-73.90514,"Entire home/apt",85,5,4,"2018-08-03",0.31,1,0
"206",13117282,"cheerful & practical garden apartment near subway",2988712,"Sasha","Bronx","Claremont Village",40.83458,-73.91021,"Entire home/apt",57,90,11,"2019-05-10",0.31,7,68
"601",26003692,"large private bedroom woodlawn location",136208791,"Camille","Bronx","Wakefield",40.88723,-73.86351,"Private room",45,1,4,"2018-08-17",0.31,1,365
"685",28369910,"semi private bedroom",214190693,"Samantha","Bronx","Fordham",40.85536,-73.90242,"Shared room",55,1,3,"2019-02-23",0.31,1,83
"99",5458432,"large industrial apt. near trains & yankee stadium",1364903,"Farah","Bronx","Concourse Village",40.83161,-73.91958,"Entire home/apt",150,4,6,"2019-06-10",0.32,1,346
"103",5824543,"private room for 2 (10 min to city) - females only",30232055,"Qasim","Bronx","Longwood",40.82209,-73.90086,"Private room",80,1,2,"2019-04-30",0.32,1,255
"121",7501694,"prolonged traveler's dream( a month first & more)",32164030,"Ikkyukim","Bronx","Hunts Point",40.81335,-73.8873,"Private room",40,30,15,"2019-06-30",0.32,6,333
"270",16058082,"private room in bronx ny  manhattan",104584267,"Evguenia","Bronx","Morris Heights",40.84862,-73.92412,"Private room",75,1,3,"2019-05-19",0.32,1,365
"288",16428383,"2 blocks to 2 ⭐️⭐️⭐️⭐️⭐️",45247495,"Carlos","Bronx","Fieldston",40.89279,-73.89946,"Entire home/apt",135,6,8,"2019-07-01",0.32,1,250
"767",30449111,"bxny yankees",227856882,"Carl","Bronx","Concourse",40.83513,-73.91797,"Private room",99,1,2,"2019-06-03",0.32,1,90
