"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"3351",26255072,"15 min to nyc from a comfy and clean house.",157295347,"Ana","Queens","Woodside",40.74445,-73.90581,"Private room",32,2,16,"2018-12-23",1.28,3,365
"3561",27572832,"spacious & sunny master w private bath",167775339,"Lydia","Queens","Woodside",40.7488,-73.90362,"Private room",86,1,12,"2019-02-04",1.28,1,0
"77",645693,"☆☆new discount☆☆ beautiful room   next to subway",3233986,"Daniel","Queens","Astoria",40.75703,-73.91666,"Private room",61,4,107,"2019-06-22",1.29,2,335
"131",989976,"three bedroom ny private apartment",5435208,"Rose","Queens","Flushing",40.74142,-73.8202,"Entire home/apt",160,3,96,"2019-06-22",1.29,1,298
"507",4982699,"two bedroom apartment",25686141,"Linden","Queens","Ozone Park",40.67924,-73.84771,"Entire home/apt",99,3,66,"2018-07-21",1.29,1,189
"1240",12965288,"cozy home  best local access ! ",11071244,"Nick","Queens","Long Island City",40.76591,-73.93434,"Private room",80,2,49,"2018-09-27",1.29,1,0
"1297",13293325,"cozy beautiful room only 20min from manhattan nyc ! ",75020731,"Stefan","Queens","Ridgewood",40.70219,-73.89859,"Private room",45,7,35,"2019-07-01",1.29,1,18
"1922",17765198,"neat room  with  1 bed",116746802,"Christine","Queens","Bayside",40.75092,-73.75316,"Private room",50,7,35,"2019-06-24",1.29,5,145
"2144",19361884,"jfk 10mins  lga 15mins drive  two beds in a room",101657794,"Dr. Shirin","Queens","Briarwood",40.70962,-73.80616,"Private room",70,1,32,"2019-07-01",1.29,6,364
"4439",31596216,"flex individual bedroom only one (1) professional",236406472,"Alix","Queens","Astoria",40.75667,-73.92726,"Private room",60,5,4,"2019-06-29",1.29,1,150
"4505",32022699,"punjabi house 2",225025900,"Jas","Queens","Ditmars Steinway",40.77783,-73.90662,"Private room",80,1,5,"2019-06-23",1.29,2,358
"4556",32341313,"cozy room in ridgewood bushwick !  25 mins to nyc",135280693,"John","Queens","Ridgewood",40.70833,-73.91039,"Private room",65,3,3,"2019-06-24",1.29,2,342
"469",4737392,"luxurious bed in a clean  cozy home",24418383,"Christopher","Queens","Astoria",40.75916,-73.91427,"Private room",60,1,72,"2018-10-16",1.3,1,364
"1884",17496320,"cozy sunny room 35 min to time square",47735494,"Iris","Queens","Rego Park",40.72701,-73.87022,"Private room",31,1,37,"2018-04-22",1.3,4,0
"2679",21850834,"modern touch.",159369488,"Tara","Queens","Arverne",40.59686,-73.80262,"Entire home/apt",200,2,18,"2019-07-06",1.3,1,202
"2700",21947012,"private rm; jfk(10mins)  lga(15mins)  manh(30mins)",158625100,"Vic","Queens","Richmond Hill",40.68683,-73.82743,"Private room",75,1,25,"2019-05-29",1.3,2,48
"3533",27471933,"beautiful large room in prime rockaway location",207038607,"Erik","Queens","Rockaway Beach",40.58754,-73.81296,"Private room",53,1,14,"2019-04-09",1.3,1,357
"5175",34976973,"jfk park view",245457246,"Nurul","Queens","South Ozone Park",40.67101,-73.78943,"Entire home/apt",248,2,2,"2019-06-23",1.3,1,354
"399",4195677,"clean private room in safe area near manhattan",191324,"Keith","Queens","Sunnyside",40.74944,-73.91361,"Private room",80,2,76,"2019-06-24",1.31,2,102
"1210",12713995,"private full size bed #4",66269338,"Peggy","Queens","Jackson Heights",40.74859,-73.88628,"Private room",65,1,49,"2019-06-12",1.31,4,329
"1250",13004996,"beach bungalow 2",71717596,"Beth","Queens","Rockaway Beach",40.58977,-73.81324,"Entire home/apt",100,2,50,"2019-07-07",1.31,1,40
"3742",28386112,"spacious 2 br. ridgewood apt.",214304954,"Milly & George","Queens","Glendale",40.6934,-73.8951,"Entire home/apt",160,2,12,"2019-06-30",1.31,1,361
"3802",28635035,"beautiful garden apartment",88111418,"Micheline","Queens","St. Albans",40.69113,-73.75524,"Entire home/apt",70,3,12,"2019-06-20",1.31,1,323
"3807",28659172,"spacious comfortable detailed eclectic  apartment",23871497,"Jay","Queens","Jackson Heights",40.75154,-73.8907,"Entire home/apt",95,3,12,"2019-07-01",1.31,1,31
"216",1953928,"huge 2 bedrooms nyc",10100413,"A","Queens","Astoria",40.76266,-73.91451,"Entire home/apt",150,1,89,"2019-01-20",1.32,1,148
"534",5370580,"private room in 2 bed doorman condo",12621774,"Calogero","Queens","Corona",40.73886,-73.85147,"Private room",36,1,69,"2019-07-01",1.32,1,354
"597",6169335,"contemporary modern studio",32007353,"Vanesa","Queens","Ridgewood",40.70801,-73.9011,"Entire home/apt",150,2,65,"2019-07-03",1.32,1,171
"1548",14982260,"newly renovated 1-bm apt with a wooden deck.",10162189,"Adrian","Queens","Astoria",40.76802,-73.91815,"Entire home/apt",180,4,45,"2019-06-30",1.32,1,351
"2530",21277719,"cozy apt near jfk",153927396,"Saiful","Queens","Bellerose",40.73138,-73.72435,"Private room",55,1,28,"2019-06-29",1.32,1,359
"4270",30818565,"nice 1 bedroom  close 3 malls and shopping",190298308,"Lucky","Queens","Forest Hills",40.73306,-73.84904,"Entire home/apt",94,3,9,"2019-06-30",1.32,1,329
"4451",31685548,"little cozy  clean  homy gem in the hearth of lic.",11914604,"Maurizio","Queens","Long Island City",40.74649,-73.9525,"Private room",70,15,3,"2019-06-25",1.32,1,135
"625",6522938,"cozy house 10 mins from la guardia ! ",34113764,"Nick","Queens","Ditmars Steinway",40.77086,-73.89578,"Entire home/apt",140,3,2,"2019-06-15",1.33,2,363
"869",8741446,"clean  inviting apt.15min to nyc",24597265,"Freda","Queens","Ditmars Steinway",40.77058,-73.91091,"Entire home/apt",187,6,57,"2019-06-09",1.33,8,275
"955",9652591,"cozy comfort minutes to manhattan ! ",22855974,"Lauren + Reggie","Queens","Astoria",40.76561,-73.9248,"Private room",89,2,53,"2019-06-30",1.33,1,39
"1370",13770490,"flushing spacious room  with  2 queen beds (1fl)",65809485,"Shirley","Queens","Flushing",40.74879,-73.82958,"Private room",55,3,47,"2019-04-21",1.33,12,65
"1592",15288813,"1 bedroom (queen) mins from jfk and casino",52997121,"Iwona","Queens","Jamaica",40.67518,-73.78046,"Private room",75,1,45,"2019-06-28",1.33,4,8
"2104",19141351,"room in beautiful beach bungalow ! ",133802130,"Jo","Queens","Far Rockaway",40.59326,-73.76037,"Private room",40,1,33,"2019-05-23",1.33,1,36
"2907",23054586,"comfortable room in lic",170294800,"Kynneth","Queens","Long Island City",40.75305,-73.93487,"Private room",68,1,23,"2019-06-17",1.33,1,298
"3402",26627587,"rh cozy home",199954647,"Danny","Queens","Richmond Hill",40.69666,-73.83415,"Entire home/apt",100,3,15,"2019-01-01",1.33,1,0
"3447",26874714,"private room: rockaway beach house-near jfk&subway",202131439,"Paul","Queens","Rockaway Beach",40.58937,-73.81327,"Private room",49,1,15,"2019-06-02",1.33,1,345
"4347",31127267,"studio apartment between nyc  jfk and lga airports",32540806,"Maor","Queens","Kew Gardens Hills",40.72927,-73.82469,"Entire home/apt",45,3,8,"2019-06-02",1.33,1,0
"468",4717296,"luxury astoria 1bd apt  20min from manhattan",24009463,"Vadim","Queens","Long Island City",40.76586,-73.93342,"Entire home/apt",150,3,63,"2019-06-20",1.34,2,187
"624",6520350,"the kook house  - rockaways best summer house !  ! ",4089529,"Michael","Queens","Arverne",40.59399,-73.79693,"Entire home/apt",300,1,67,"2019-07-07",1.34,1,344
"738",7590712,"cute & cozy short or long term stay ! ",39805148,"Chris","Queens","Jamaica",40.68692,-73.78022,"Private room",45,1,63,"2018-11-01",1.34,2,250
"1465",14262383,"the center suites",86887132,"Nepreil","Queens","St. Albans",40.69364,-73.78025,"Entire home/apt",100,2,46,"2019-06-30",1.34,2,361
"2189",19590209,"30+day: fun 3 bedroom (kids favorite) home by deck",137522531,"Ali","Queens","Flushing",40.75558,-73.81019,"Entire home/apt",298,6,30,"2019-04-23",1.34,7,174
"2514",21214554,"beautiful suite  with  private bathroom",3603284,"Carupano","Queens","Ridgewood",40.71063,-73.9152,"Private room",90,7,28,"2019-06-08",1.34,1,157
"3318",26080154,"nyc hub guestroom: train @ 900ft; midtown 30min ! ",20912691,"Jeff","Queens","Jamaica",40.70908,-73.78237,"Private room",66,2,17,"2019-06-29",1.34,7,0
"3324",26121444,"3 bedroom apartment near airport and attractions",171171143,"Mariela","Queens","East Elmhurst",40.7642,-73.86932,"Entire home/apt",100,4,15,"2019-06-07",1.34,1,203
"3344",26223279,"咜缘浪漫民宿",153018041,"Feng","Queens","Flushing",40.75651,-73.80455,"Private room",50,1,17,"2019-02-23",1.34,2,0
"3463",26958633,"cozy room",202833337,"Vancila","Queens","Cambria Heights",40.69698,-73.72962,"Private room",40,1,15,"2019-07-06",1.34,1,361
"4246",30756760,"cozy room with a view",144124452,"Yemi","Queens","Rosedale",40.65291,-73.73458,"Private room",55,1,9,"2019-04-21",1.34,3,30
"4915",33974640,"beautiful private room close to manhattan",32167398,"Meela","Queens","Astoria",40.75771,-73.92724,"Private room",50,1,3,"2019-05-31",1.34,5,318
"109",816637,"big apartment with top view !  1 block from subway.",1099716,"Alvaro","Queens","Sunnyside",40.74263,-73.92476,"Entire home/apt",85,2,108,"2019-06-23",1.35,1,0
"122",898861,"private one bedroom suite  45 min from city",3546135,"Jeanette & Henry","Queens","Briarwood",40.71156,-73.8091,"Entire home/apt",63,3,104,"2019-06-19",1.35,1,256
"214",1937761,"modern & quiet 2bdr astoria - 2 blocks from subway",3294551,"Michelangelo","Queens","Astoria",40.7582,-73.91687,"Entire home/apt",180,3,77,"2019-06-11",1.35,1,254
"331",3595554,"jackson stayover apt",18108212,"Adriana","Queens","St. Albans",40.69283,-73.75828,"Entire home/apt",108,2,81,"2019-06-27",1.35,1,328
"1631",15568616,"immaculate apt 15 minutes to midtown nyc by train.",6588016,"Joanne","Queens","Long Island City",40.76112,-73.92631,"Entire home/apt",79,3,43,"2019-06-23",1.35,1,105
"1957",18022545,"monthly price and great location - astoria",40549648,"Luiza","Queens","Astoria",40.75729,-73.91591,"Private room",75,22,37,"2019-06-01",1.35,2,69
"2776",22281854,"2 queen beds in private bedroom safe neighborhood",80601038,"Shelley","Queens","Forest Hills",40.72761,-73.84109,"Private room",83,1,25,"2019-06-15",1.35,2,361
"2968",23466594,"new clean cozy room private entrance  paid parking",124860677,"Jim&Lisa","Queens","Flushing",40.75707,-73.81205,"Private room",46,2,22,"2019-06-25",1.36,6,180
"3130",24629830,"astoria- boho style bedroom with skylight",11406067,"Karina","Queens","Ditmars Steinway",40.77376,-73.90484,"Private room",80,2,17,"2019-06-24",1.36,1,24
"3954",29515558,"a comfortable place  15 min to jfk & 30 min to nyc",210339363,"Dilenia","Queens","Woodhaven",40.6854,-73.8623,"Private room",50,3,10,"2019-06-24",1.36,2,44
"4145",30353302,"room close to la guardia airport",227905146,"Gladys","Queens","East Elmhurst",40.76185,-73.87392,"Shared room",16,1,10,"2019-06-16",1.36,1,0
"4257",30793033,"private one bedroom apartment",230378560,"Ta56","Queens","Briarwood",40.71398,-73.81834,"Entire home/apt",66,2,9,"2019-06-16",1.36,1,186
"5065",34529200,"huge apt in luxury building - lic  queens",103485354,"Samantha","Queens","Long Island City",40.74551,-73.94131,"Entire home/apt",185,2,2,"2019-07-07",1.36,1,41
"223",2028925,"art boutique 2br suite at jfk airport",10162529,"Jay","Queens","St. Albans",40.70039,-73.75233,"Entire home/apt",325,3,82,"2019-01-01",1.37,2,359
"541",5424042,"4 bedroom apt on kissena park in nyc",23234988,"Ann","Queens","Flushing",40.75077,-73.80676,"Entire home/apt",259,1,72,"2019-05-20",1.37,6,257
"846",8595036,"cozy room in the heart of astoria",45232769,"Nadir","Queens","Astoria",40.76685,-73.91762,"Private room",69,2,62,"2019-06-24",1.37,3,67
"985",9887763,"spacious and comfortable rm in lic",31534322,"Nia","Queens","Long Island City",40.7484,-73.94604,"Private room",90,2,59,"2019-01-02",1.37,4,33
"1204",12681206,"very big room in designed apt.15 mins to manhattan",68909853,"Belgin","Queens","Sunnyside",40.73944,-73.92687,"Private room",80,2,53,"2019-06-09",1.37,1,364
"1663",15844840,"room in queens close to train station ! ",98697139,"Oscar","Queens","Corona",40.7507,-73.85774,"Private room",40,1,43,"2019-06-08",1.37,2,59
"1963",18062797,"huge room with a private bathroom",85316652,"Umut Can","Queens","Sunnyside",40.74385,-73.91403,"Private room",95,2,36,"2018-09-11",1.37,1,0
"2135",19274199,"luxurious country beach surf loft",62608664,"David","Queens","Neponsit",40.56931,-73.86122,"Entire home/apt",274,2,34,"2019-06-09",1.37,1,315
"2437",20888611,"tristan's house",150038776,"Jeny","Queens","Long Island City",40.76462,-73.9319,"Private room",35,1,16,"2019-07-07",1.37,1,95
"2448",20955493,"welcoming new york",103477264,"Orain","Queens","St. Albans",40.70791,-73.75625,"Private room",45,1,30,"2018-10-20",1.37,1,0
"2963",23439376,"newly renovated apt near the city ideal room for 2",140057330,"Joey","Queens","Ridgewood",40.69799,-73.90509,"Private room",60,1,22,"2019-05-29",1.37,7,73
"3991",29711508,"cozy  clean room ;lga 5 mints jfk 10 mint astoria",104814095,"Hanine","Queens","East Elmhurst",40.75967,-73.88335,"Private room",50,1,10,"2019-06-04",1.37,3,85
"427",4396142,"entirely private suite in our townhouse ! ",1167801,"Pascal & Karin","Queens","Long Island City",40.75227,-73.95012,"Entire home/apt",160,4,79,"2019-06-30",1.38,1,133
"465",4705670,"private  quiet spacious room with tons of sun ! ",24117644,"Joshua","Queens","Astoria",40.75572,-73.92632,"Private room",70,3,74,"2019-06-26",1.38,2,285
"1788",16613506,"upscale king bedroom great neighborhood in nyc",80601038,"Shelley","Queens","Forest Hills",40.72645,-73.84079,"Private room",100,1,34,"2019-06-23",1.38,2,87
"1964",18069745,"private bathroom bedroom near jfk  30min to nyc",91184602,"Sonia","Queens","Richmond Hill",40.68821,-73.83411,"Private room",95,3,26,"2019-01-01",1.38,1,160
"2063",18902729,"3beds kitchen wifi us open唐人街电梯公寓 垨卫 网快 羞网赛事",80769114,"Yoga","Queens","Flushing",40.75851,-73.8203,"Entire home/apt",98,1,34,"2019-06-20",1.38,1,55
"2073",18956236,"luxe loft apartment-10 minutes from manhattan ! ",132178349,"Francis","Queens","Long Island City",40.7476,-73.94433,"Private room",74,4,34,"2019-05-15",1.38,1,8
"3218",25126466,"spacious room  suburban house 20 mn from manhattan",189610052,"Kheira","Queens","Glendale",40.70537,-73.88899,"Private room",50,2,19,"2019-07-01",1.38,1,337
"3287",25781535,"great private room in nyc 20 min to manhattan",58234433,"Martin","Queens","Sunnyside",40.73692,-73.91967,"Private room",89,1,18,"2019-06-14",1.38,8,297
"3682",28182350,"queens beauty close to manhattan",212857568,"Howard","Queens","Ozone Park",40.67616,-73.86016,"Entire home/apt",90,4,12,"2019-06-19",1.38,1,193
"4024",29856229,"great furnished bedroom near midtown manhattan",221836975,"Jon","Queens","Jackson Heights",40.74945,-73.89299,"Private room",50,2,9,"2019-07-02",1.38,3,365
"4778",33446581,"private room by bushwick with piano & guitar",251969263,"Eunice","Queens","Ridgewood",40.70008,-73.89596,"Private room",47,1,4,"2019-06-23",1.38,2,28
"153",1209955,"the green room: your nyc adventure starts here",3007815,"Alia","Queens","Ditmars Steinway",40.77147,-73.9166,"Private room",69,2,103,"2019-06-23",1.39,2,124
"210",1914787,"your home away from home in comfort",9509269,"Carlos","Queens","Briarwood",40.71477,-73.82012,"Private room",66,5,95,"2019-05-25",1.39,2,301
"779",7887966,"the city farmhouse apt b **monthly rentals**",119441,"Angele","Queens","Astoria",40.75837,-73.91387,"Entire home/apt",100,30,61,"2019-03-28",1.39,3,224
"1225",12826965,"cozy bright private room in ny (only for female)",69989416,"Sammie","Queens","Flushing",40.7555,-73.82712,"Private room",30,4,54,"2019-04-21",1.39,1,64
"2565",21325518,"a&m spacious home away for vacationers—nyc",154363317,"Allison","Queens","St. Albans",40.6969,-73.76114,"Entire home/apt",250,2,25,"2019-07-01",1.39,1,204
"3096",24289567,"cozy room for easy traveler",41326856,"Jeerathinan","Queens","Elmhurst",40.74468,-73.87911,"Private room",50,1,21,"2019-06-08",1.39,5,71
"3808",28689388,"huge 1 br apt in heart of astoria",9808087,"Emil","Queens","Ditmars Steinway",40.77379,-73.91875,"Entire home/apt",95,3,13,"2019-06-24",1.39,1,0
"1042",10357730,"live like a local in astoria queens",16823940,"Missy","Queens","Ditmars Steinway",40.77651,-73.91009,"Private room",38,4,54,"2019-05-31",1.4,2,24
"1365",13752815,"bright  spacious home near beach & subway",36234811,"Anna","Queens","Arverne",40.59051,-73.79152,"Private room",69,1,51,"2019-06-11",1.4,4,152
"1947",17944140,"cheap cosy room  with desk quiet area 10mn from jfk",107455767,"Guelma","Queens","Rosedale",40.65377,-73.73087,"Private room",35,15,38,"2018-06-24",1.4,5,311
"2212",19716375,"rockaway hideaway",137305439,"Harry","Queens","Rockaway Beach",40.58891,-73.81578,"Private room",110,1,34,"2019-07-01",1.4,2,358
"2531",21280280,"prince single room",14103991,"Ruth","Queens","Flushing",40.75602,-73.818,"Private room",40,2,29,"2019-06-20",1.4,4,314
"2735",22101034,"cool out private large ensuite nearjfk sleeps 4",94713722,"Joy","Queens","Springfield Gardens",40.68857,-73.75488,"Private room",50,2,23,"2019-06-17",1.4,4,348
"2764",22235441,"safe  overnight crash pad near jfk  lga and nyc",72838963,"Deborah","Queens","Jamaica",40.68411,-73.79688,"Shared room",19,1,26,"2019-06-10",1.4,2,138
"3052",24006208,"clean & cozy private room sharing apartment queens",53778891,"Laura","Queens","Kew Gardens",40.71295,-73.82867,"Private room",50,2,20,"2019-07-07",1.4,1,334
"3227",25168638,"close to manhattan and 5 minutes to lga",415605,"Pamela","Queens","East Elmhurst",40.76161,-73.89026,"Entire home/apt",169,4,19,"2019-04-11",1.4,1,128
"4353",31148486,"one bedroom apartment",36205885,"Eddy","Queens","Ridgewood",40.70632,-73.91182,"Entire home/apt",75,1,9,"2019-02-01",1.4,3,132
"4531",32190629,"charming astoria",92510990,"Kristen","Queens","Long Island City",40.76235,-73.92651,"Private room",100,3,5,"2019-06-01",1.4,1,42
