"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"616",26518547,"u2 comfortable double bed sleeps 2 guests",295128,"Carol Gloria","Bronx","Clason Point",40.81225,-73.85502,"Private room",80,1,4,"2019-07-01",1.48,7,365
"168",10888320,"bronx home - 30 mins from midtown ! ",971075,"Jabari","Bronx","Mount Hope",40.8506,-73.90231,"Entire home/apt",109,3,62,"2019-05-27",1.51,2,58
"405",20171599,"luxury mini suite.",740812,"Monica","Bronx","Westchester Square",40.83758,-73.84382,"Entire home/apt",72,2,35,"2019-06-23",1.52,2,129
"779",30948241,"book now this new 3br home with lots of space.",193626078,"Andy","Bronx","Belmont",40.85222,-73.89277,"Entire home/apt",299,1,10,"2019-06-28",1.52,3,322
"51",2814931,"large new york style loft",14399467,"Caroline","Bronx","Port Morris",40.80554,-73.92606,"Entire home/apt",120,4,89,"2017-11-11",1.54,2,0
"213",13327345,"full size bed in petite room with exposed brick.",75275467,"Yaron","Bronx","Port Morris",40.80952,-73.93025,"Private room",41,2,57,"2019-06-17",1.54,4,146
"832",32263166,"welcome to my lovely studio.",207640201,"Denny","Bronx","Tremont",40.8474,-73.89612,"Shared room",50,1,7,"2019-05-19",1.54,1,158
"304",16944820,"large *cozy* private bedroom near yankee stadium",67130668,"Melissa","Bronx","Concourse Village",40.82692,-73.92183,"Private room",45,5,46,"2019-06-02",1.55,1,174
"424",20659193,"great value !  private room in the northeast bronx",147762665,"Jose","Bronx","Wakefield",40.88698,-73.86049,"Private room",35,2,16,"2019-06-10",1.55,3,156
"563",24601752,"heaven in new york  natural room",185908506,"Cynthia","Bronx","Edenwald",40.88634,-73.83431,"Private room",75,3,19,"2019-05-20",1.55,3,166
"672",28111213,"luxurious+spacious room 10 mins from ues",20359104,"Pm","Bronx","Mott Haven",40.8106,-73.91667,"Private room",68,1,16,"2019-05-26",1.55,1,347
"553",24122725,"ivoire realty(bronx maison avec vue)",181711840,"Christophe","Bronx","Kingsbridge",40.86286,-73.9024,"Private room",35,2,24,"2019-06-07",1.56,2,365
"324",17899730,"cozy bronx apt",94382194,"Sean","Bronx","Tremont",40.84546,-73.89013,"Entire home/apt",150,1,43,"2019-06-09",1.57,1,179
"354",18721209,"bronx wakefield large furnished room",130185165,"Ms. H","Bronx","Wakefield",40.88702,-73.86575,"Private room",60,1,39,"2019-07-01",1.57,1,360
"852",32782675,"clean and quite",140125433,"Yany","Bronx","Williamsbridge",40.87498,-73.85644,"Private room",39,3,6,"2019-07-05",1.57,1,49
"321",17853353,"private room near bronx zoo and nybg ! ",48106825,"Julia","Bronx","Pelham Gardens",40.86437,-73.8485,"Private room",47,2,40,"2019-04-16",1.58,2,339
"212",13326731,"cozy room with queen bed in spacious loft.",75275467,"Yaron","Bronx","Port Morris",40.80872,-73.93051,"Private room",49,2,59,"2019-06-11",1.59,4,148
"466",21413889,"a garden suite - mott haven townhouse studio",155171571,"Tania","Bronx","Mott Haven",40.80889,-73.92028,"Entire home/apt",125,3,32,"2019-06-08",1.59,1,6
"892",33422954,"spacious studio",251781156,"Trinize","Bronx","Tremont",40.84581,-73.8889,"Shared room",25,2,5,"2019-07-01",1.6,1,146
"697",28642074,"cozy bx corner",216136826,"Shawn","Bronx","Wakefield",40.8878,-73.85372,"Private room",47,2,13,"2019-07-02",1.62,1,347
"851",32713924,"bnb n spa 30 minutes from manhattan",22125997,"Lilly Rose","Bronx","Westchester Square",40.84077,-73.8487,"Private room",50,3,6,"2019-06-03",1.62,2,27
"574",24991133,"from home to home",91554527,"Aboubakar","Bronx","Highbridge",40.83413,-73.92918,"Private room",50,3,23,"2019-04-07",1.64,1,188
"292",16507804,"spacious bedroom",1635983,"Sheila","Bronx","Schuylerville",40.83248,-73.83203,"Private room",46,4,43,"2019-07-06",1.65,3,135
"853",32785169,"2 bedroom refuge with private bath & living room",20433973,"Julia","Bronx","City Island",40.83988,-73.78287,"Private room",95,1,6,"2019-06-17",1.65,2,359
"110",6256470,"the most affordable 3br apartment",17264040,"Junior","Bronx","Mount Hope",40.84626,-73.90473,"Entire home/apt",105,2,80,"2019-06-15",1.66,2,365
"184",11778761,"rose: warm stg welcome yankees ! ",13750728,"Gayle","Bronx","Longwood",40.81778,-73.90858,"Private room",60,2,63,"2019-06-24",1.68,4,336
"245",14917765,"kingsbridge heights  the bronx  ny.",24421177,"Eduardo","Bronx","Kingsbridge",40.86932,-73.90057,"Private room",30,2,56,"2019-06-12",1.68,1,38
"266",15845669,"beautiful renovated apartment nyc.",21444167,"Rony","Bronx","Kingsbridge",40.88297,-73.90727,"Entire home/apt",105,3,54,"2019-06-24",1.68,2,278
"439",20832523,"cozy & clean room in the bronx",136104359,"Bonissat","Bronx","Concourse",40.83497,-73.9189,"Private room",35,7,32,"2019-06-25",1.68,1,50
"505",22544160,"comfortable studio apartment ! ",165612495,"Alexei","Bronx","Fordham",40.86665,-73.8954,"Entire home/apt",80,3,26,"2019-06-22",1.68,1,15
"515",23026346,"a nice 3 bedroom apt in pelham bay  bronx  ny.",170857849,"Ziaul","Bronx","Pelham Bay",40.84934,-73.83345,"Entire home/apt",119,3,28,"2019-06-12",1.68,1,351
"483",21960659,"beautiful huge newly-renovated apt great location.",21508828,"Nguyen","Bronx","Kingsbridge",40.8739,-73.90364,"Private room",69,1,31,"2019-05-26",1.7,2,365
"683",28338131,"mott haven dorm-bed e",174785358,"Rem","Bronx","Port Morris",40.80977,-73.93038,"Shared room",28,1,16,"2019-06-22",1.7,7,0
"968",34718633,"mott haven dorm cc",30509656,"Orit","Bronx","Port Morris",40.80838,-73.93091,"Shared room",28,1,3,"2019-06-03",1.7,8,363
"929",34142214,"cozy home  away from home. 15 mins from downtown.",196476281,"Damien","Bronx","Concourse",40.83197,-73.9212,"Private room",45,1,4,"2019-06-01",1.71,2,318
"960",34644152,"home sweet home",152246149,"Catherine","Bronx","Throgs Neck",40.83123,-73.82784,"Private room",60,1,2,"2019-06-24",1.71,5,180
"131",7949480,"city island sanctuary br & pvt bath � la fran�aise",119445,"Linda & Didier","Bronx","City Island",40.85205,-73.78868,"Private room",107,1,73,"2019-06-30",1.73,1,173
"392",19789620,"kozy kingsbridge",139013186,"Iris","Bronx","Kingsbridge",40.87896,-73.90674,"Private room",75,2,40,"2019-05-19",1.74,1,246
"826",32161408,"c�modo apartamento familiar",131995652,"Henry","Bronx","Mount Hope",40.84994,-73.9066,"Entire home/apt",148,3,7,"2019-07-07",1.74,1,358
"219",13430458,"fun & funky 2nd floor of loft.",75275467,"Yaron","Bronx","Port Morris",40.80842,-73.93136,"Private room",33,2,63,"2019-06-10",1.75,4,145
"389",19758402,"city island vacation home near the beach",139415761,"Deb","Bronx","City Island",40.85306,-73.78948,"Entire home/apt",85,2,42,"2019-07-06",1.76,1,168
"830",32222756,"cozy room in townhouse apartment",32625342,"Bianca","Bronx","Kingsbridge",40.88316,-73.90586,"Private room",30,4,8,"2019-04-30",1.76,2,0
"902",33603476,"a beautiful gem",4621134,"Ulrika","Bronx","Clason Point",40.80626,-73.85122,"Private room",40,7,2,"2019-06-07",1.76,1,59
"909",33746153,"the stop at fordham manor",51614766,"Jonathan","Bronx","Fordham",40.8667,-73.89115,"Private room",70,1,5,"2019-05-27",1.76,1,364
"579",25227782,"throgsneck pvt. room two full beds close manhattan",132669029,"Edwin","Bronx","Throgs Neck",40.82617,-73.82073,"Private room",74,3,23,"2019-07-05",1.77,4,58
"198",12564287,"modern & cosy bronx apt  with  parking",11761831,"Lydie","Bronx","Wakefield",40.89118,-73.84987,"Entire home/apt",99,3,68,"2019-04-30",1.78,1,2
"232",13864705,"your home away from home...",81953225,"Donald","Bronx","Wakefield",40.8947,-73.85601,"Private room",52,3,63,"2018-09-21",1.78,1,0
"577",25031387,"2 bedroom 1 bath by nyc train and major highways",72517332,"Monique & Bianca","Bronx","Kingsbridge",40.88485,-73.89756,"Entire home/apt",399,2,25,"2019-06-09",1.79,1,356
"681",28335929,"mott haven dorm-bed b",174785358,"Rem","Bronx","Port Morris",40.80952,-73.93005,"Shared room",28,1,17,"2019-06-03",1.79,7,83
"195",12390529,"clean freshly renovated room",52196858,"Danny","Bronx","Parkchester",40.83703,-73.85648,"Private room",75,2,63,"2019-05-18",1.8,2,150
"284",16381393,"skyline #2 view ny skyline",93121568,"Charles","Bronx","Concourse",40.82388,-73.9279,"Private room",60,2,53,"2019-07-01",1.8,2,169
"84",4462008,"twin  room",16286162,"Pat","Bronx","Allerton",40.86814,-73.85874,"Private room",47,2,97,"2019-06-12",1.81,4,262
"167",10807838,"spacious room near public transport and shopping",55948559,"Barry","Bronx","Pelham Gardens",40.86553,-73.83993,"Private room",35,1,67,"2019-07-04",1.81,4,11
"450",21090094,"private and cozy studio  pelham gardens - bx  ny.",152045247,"Mariana","Bronx","Pelham Gardens",40.86506,-73.84295,"Entire home/apt",40,2,37,"2019-05-01",1.81,1,35
"457",21266924,"welcome !  a spacious room close to subway station",153826581,"Anne-Laure And Enrique","Bronx","Morris Heights",40.8459,-73.91558,"Private room",77,2,36,"2019-06-21",1.81,1,5
"532",23514938,"upper duplex  with private access+bath by yankee stop",175583687,"Quisqueya","Bronx","Highbridge",40.83593,-73.93004,"Private room",80,2,29,"2019-05-18",1.81,3,17
"455",21172187,"large private room in spacious guest house",152353924,"Dominique","Bronx","Parkchester",40.83555,-73.8757,"Private room",25,3,38,"2019-07-02",1.82,2,119
"564",24670583,"lovely shared space in the bronx",26947215,"Luis","Bronx","Clason Point",40.81862,-73.8791,"Shared room",40,1,26,"2019-06-23",1.82,1,141
"899",33560762,"alojamiento betsaida.",252855885,"Delsy","Bronx","Fordham",40.86255,-73.90059,"Private room",42,1,2,"2019-06-30",1.82,1,332
"220",13431664,"private condo room  with  patio",74727409,"Agustina","Bronx","Longwood",40.81937,-73.90978,"Private room",45,2,68,"2019-05-30",1.83,1,156
"529",23307503,"cultured nyc ! ",165607672,"Mariela","Bronx","Fordham",40.85655,-73.90377,"Private room",73,2,31,"2019-06-18",1.83,2,39
"765",30340171,"**newly renovated  cozy  urban oasis entire apt**",227818501,"Jenna","Bronx","Williamsbridge",40.87684,-73.86389,"Entire home/apt",120,2,13,"2019-06-18",1.83,2,97
"72",4031463,"comfortable private space with a terrace",20900568,"Mike","Bronx","Norwood",40.87786,-73.87641,"Private room",50,1,108,"2019-06-28",1.84,1,261
"597",25885278,"cozy 1 bedroom apartment in throggs neck  bronx",193497177,"George","Bronx","Throgs Neck",40.82257,-73.83773,"Entire home/apt",100,2,23,"2019-06-03",1.84,1,89
"728",29334063,"room in home with backyard in bronx little italy",44851966,"Joseph","Bronx","Belmont",40.85449,-73.88437,"Private room",100,1,3,"2019-07-03",1.84,1,319
"861",32813862,"artsy  quiet haven in the bronx’s little ireland",8589557,"John","Bronx","Woodlawn",40.89981,-73.86684,"Private room",80,2,7,"2019-06-03",1.84,1,70
"868",32898150,"near yankee stadium",232665281,"Melinda","Bronx","Concourse",40.82913,-73.92236,"Private room",50,1,7,"2019-06-23",1.84,1,265
"416",20437233,"comfy room with great bed and private bathroom",1939209,"Farrel","Bronx","Claremont Village",40.83556,-73.91098,"Private room",70,4,42,"2019-05-28",1.85,2,77
"57",3400359,"awesome deal nyc",16286162,"Pat","Bronx","Allerton",40.86677,-73.85938,"Private room",49,2,114,"2019-06-29",1.87,4,240
"77",4119763,"large  sunny 25 min to central park",10172703,"HayNoor","Bronx","Norwood",40.87184,-73.88622,"Private room",51,4,109,"2019-07-04",1.88,1,212
"613",26327970,"island with city benefits",1290628,"Noemi","Bronx","City Island",40.84879,-73.78987,"Entire home/apt",125,2,23,"2019-07-07",1.89,1,155
"459",21321503,"beautiful 4bdr historic home bronx nyc",154330006,"Anthony","Bronx","Kingsbridge",40.87666,-73.90034,"Entire home/apt",149,3,37,"2019-06-16",1.9,1,146
"858",32799550,"tw #4 private rm 1st fl. full size bed 1 guest",211136294,"Sharon & Erika","Bronx","Schuylerville",40.83647,-73.83491,"Private room",65,2,5,"2019-06-01",1.9,5,183
"894",33491210,"clean and comfortable private room in nyc",27947449,"Teya","Bronx","Parkchester",40.83758,-73.85804,"Private room",47,1,4,"2019-07-06",1.9,2,167
"106",6066563,"garden house in the east bronx",19810363,"Eric","Bronx","Clason Point",40.8115,-73.85607,"Entire home/apt",110,2,95,"2019-06-23",1.91,1,283
"486",22042837,"fully furnished cool private room.",33201402,"Luis","Bronx","Mount Hope",40.84572,-73.91023,"Private room",39,1,33,"2019-07-04",1.93,1,8
"662",27851725,"luz lunar bibis",207381757,"Gabriel","Bronx","Norwood",40.87633,-73.88328,"Private room",45,1,18,"2019-07-01",1.93,1,153
"679",28291704,"mott haven dorm-bed a",174785358,"Rem","Bronx","Port Morris",40.8102,-73.93147,"Shared room",28,1,18,"2019-06-20",1.93,7,60
"255",15301748,"comfy private room  with  big tv",94536810,"Belkis","Bronx","Bronxdale",40.85585,-73.86486,"Private room",40,5,65,"2019-06-04",1.94,2,328
"809",31593677,"modern nyc 2 bedroom apt close to subway 300#1c",137567864,"Johanna","Bronx","Melrose",40.82421,-73.917,"Entire home/apt",99,2,11,"2019-06-22",1.94,1,107
"352",18690466,"spacious 2bed private rm close st.barnabashospital",127249880,"Emma","Bronx","Tremont",40.84594,-73.89358,"Private room",45,2,49,"2019-05-26",1.95,2,324
"192",12134113,"jasmine: lovely secret tea garden ! ",13750728,"Gayle","Bronx","Longwood",40.81911,-73.90939,"Private room",60,2,77,"2019-06-12",1.96,4,171
"526",23236828,"cozy room. 2 blocks to subway",172911004,"Vas","Bronx","Concourse Village",40.83168,-73.91977,"Private room",47,5,33,"2019-06-01",1.96,1,176
"903",33613736,"bright large room  only 30mins to times square",5704932,"Victor","Bronx","Fordham",40.86615,-73.88828,"Private room",60,2,6,"2019-06-23",1.96,3,34
"837",32402674,"apartment",210218219,"Ruth","Bronx","Longwood",40.81694,-73.89627,"Private room",60,1,8,"2019-05-25",1.97,1,308
"187",12000603,"well located apartment near ny city",64170911,"Anne","Bronx","Riverdale",40.8883,-73.91665,"Entire home/apt",150,2,79,"2019-06-30",1.99,1,267
"417",20454481,"cute studio in riverdale nyc",6010437,"Taylor","Bronx","Kingsbridge",40.88165,-73.90633,"Entire home/apt",100,2,46,"2019-06-03",2,1,10
"724",29117643,"cultured nyc 2.0",165607672,"Mariela","Bronx","Fordham",40.85765,-73.90351,"Private room",48,2,18,"2019-04-13",2,2,34
"839",32406106,"private big room w. queen bed  and quiet roommates",192383231,"Bryan","Bronx","Melrose",40.81894,-73.91418,"Private room",49,2,2,"2019-06-30",2,1,0
"893",33429651,"nice and comfortable place for short stay.",251839479,"Dieudonne","Bronx","Longwood",40.8279,-73.90516,"Private room",100,2,2,"2019-06-30",2,2,345
"985",34941479,"place to be private room 2",263266237,"Amoyiem","Bronx","Allerton",40.86997,-73.84867,"Private room",36,2,2,"2019-06-21",2,4,81
"990",35033674,"cozy 1 bedroom apartment near yankee stadium",18506733,"Michelle","Bronx","Melrose",40.82374,-73.91555,"Entire home/apt",59,2,2,"2019-06-17",2,1,0
"998",35169758,"mott haven dorm gg",30509656,"Orit","Bronx","Port Morris",40.80828,-73.9319,"Shared room",28,1,2,"2019-06-16",2,8,88
"1007",35249458,"light-filled comfortable entire apartment",264809787,"Kurt","Bronx","Concourse Village",40.82778,-73.91516,"Entire home/apt",75,3,2,"2019-06-21",2,1,253
"1011",35321064,"a peaceful getaway for individuals or couples.",182121197,"Katherine","Bronx","Kingsbridge",40.86493,-73.90315,"Private room",69,2,2,"2019-06-23",2,1,86
"1012",35368749,"visiting new york city?
stay in da bronx ! ",64969440,"Tersila","Bronx","Pelham Gardens",40.86093,-73.85185,"Entire home/apt",75,2,2,"2019-07-05",2,1,160
"1021",35466744,"riverdales finest ! ",105190318,"Samuel","Bronx","Riverdale",40.88452,-73.91065,"Entire home/apt",99,3,2,"2019-06-12",2,1,52
"1035",35614888,"beautiful  peacefull 
calm",267938006,"Francoise X","Bronx","Concourse Village",40.82759,-73.92081,"Private room",65,1,2,"2019-06-23",2,1,364
"1042",35800600,"1bd safe & affordable  with tv  fully renovated",73676969,"Meezy","Bronx","Williamsbridge",40.87852,-73.85003,"Private room",36,2,2,"2019-07-05",2,3,47
"1054",35943602,"$79.00 per night in the safest neighborhood in nyc",267710728,"James","Bronx","Pelham Gardens",40.86143,-73.84556,"Entire home/apt",79,2,2,"2019-07-06",2,2,169
"1061",36068351,"the emperors den",252897042,"Oza","Bronx","Bronxdale",40.85247,-73.86418,"Entire home/apt",60,4,2,"2019-07-07",2,1,194
"1091",36442252,"1b-1b apartment near by metro",273841667,"Blaine","Bronx","Mott Haven",40.80787,-73.924,"Entire home/apt",100,1,2,"2019-07-07",2,1,40
"28",1278784,"private room minutes from midtown ! ",6959061,"Roque","Bronx","Mott Haven",40.81291,-73.90772,"Private room",60,2,147,"2019-06-24",2.02,1,213
"98",5354796,"spacious airy room perfect for two ! ",13649613,"Rossy,  Carmen And Juan","Bronx","University Heights",40.85535,-73.91388,"Private room",57,2,106,"2019-06-20",2.02,4,82
"949",34446898,"mott haven dorm-bed h",174785358,"Rem","Bronx","Port Morris",40.80856,-73.93055,"Shared room",28,1,4,"2019-06-22",2.03,7,71
"1",44096,"room with a view",190409,"Waundell","Bronx","Highbridge",40.83232,-73.93184,"Private room",40,1,219,"2019-07-04",2.04,3,353
"429",20702398,"quiet house on city island",1457680,"James","Bronx","City Island",40.84964,-73.78717,"Private room",50,2,45,"2019-06-22",2.04,1,118
"326",17971100,"#4 triple private  room  20 minutes from manhattan",42093468,"Tsotne (Tut)","Bronx","Mott Haven",40.81234,-73.91688,"Private room",42,5,54,"2019-05-19",2.05,4,314
"285",16381905,"skyline #1 view ny skyline",93121568,"Charles","Bronx","Concourse",40.82415,-73.92778,"Private room",50,2,63,"2019-07-01",2.06,2,110
"818",31896339,"my cozy room perfect for manhattan visitors",239088720,"Stephanie","Bronx","Throgs Neck",40.82688,-73.81899,"Private room",40,3,11,"2019-05-25",2.06,1,0
"19",715270,"2 beds queen & full beautiful room 40 minst.square",3684360,"Enrique","Bronx","Allerton",40.85956,-73.87067,"Private room",39,2,169,"2019-06-12",2.07,4,306
"194",12346131,"★ hebrews 13:2 ★",23732730,"Buddy","Bronx","Pelham Gardens",40.86323,-73.84638,"Entire home/apt",450,2,81,"2019-07-06",2.07,4,342
"531",23513769,"lower duplex  with private access+bath by yankees stop",175583687,"Quisqueya","Bronx","Highbridge",40.83452,-73.93143,"Private room",80,2,32,"2019-06-07",2.07,3,17
"691",28509709,"bronx apartment college ave",215183568,"Matilde","Bronx","Claremont Village",40.83739,-73.91118,"Private room",26,1,20,"2019-03-26",2.07,1,3
"890",33388360,"camping glamping in nyc ! ",251530232,"Liz","Bronx","Pelham Gardens",40.86304,-73.84559,"Entire home/apt",150,1,4,"2019-06-14",2.07,1,78
"947",34444336,"mott haven dorm-bed g",174785358,"Rem","Bronx","Port Morris",40.80816,-73.93176,"Shared room",28,1,4,"2019-06-14",2.07,7,64
"176",11371535,"cozy and bright bedroom with a queen size bed.",55618434,"Donald","Bronx","Bronxdale",40.85324,-73.86506,"Private room",40,2,83,"2019-06-16",2.08,1,276
"733",29559309,"artsy + light. river views. 30 min to 42nd st.",1418004,"Estelle","Bronx","Highbridge",40.83217,-73.93148,"Private room",45,5,15,"2019-06-25",2.1,1,123
"833",32267833,"bright room in a spacious apartment",235146087,"Ismael","Bronx","Parkchester",40.83099,-73.86951,"Private room",35,2,10,"2019-06-03",2.1,1,6
"139",8402207,"bedroom private comfy near 6 train no curfew",44260966,"Alicia","Bronx","Soundview",40.82939,-73.86514,"Private room",28,2,98,"2019-06-21",2.12,3,108
"38",2008227,"private studio in private home",9539641,"Dianne","Bronx","North Riverdale",40.90804,-73.90005,"Private room",53,2,143,"2019-06-30",2.13,1,263
"52",2848235,"perfect room for one in beautiful home",13649613,"Rossy,  Carmen And Juan","Bronx","University Heights",40.85711,-73.91594,"Private room",44,2,135,"2019-06-16",2.13,4,70
"588",25476838,"private apartment  with sunny balcony in riverdale nyc",78289814,"Tamara & Fran","Bronx","North Riverdale",40.90329,-73.89991,"Entire home/apt",105,2,27,"2019-06-30",2.13,1,328
"549",24042844,"love manhattan 2
near to yanke stadium",143052745,"Ociel","Bronx","Mott Haven",40.80863,-73.92121,"Private room",50,1,33,"2019-07-03",2.14,4,75
"73",4032229,"beautiful airy room in nice family home",13649613,"Rossy,  Carmen And Juan","Bronx","University Heights",40.85696,-73.91439,"Private room",47,2,122,"2019-07-02",2.15,4,71
"337",18377036,"bright  beautiful double room",13649613,"Rossy,  Carmen And Juan","Bronx","University Heights",40.85487,-73.91391,"Private room",53,3,55,"2019-05-27",2.15,4,80
"441",20862947,"yankee stadium superhost !  a 1br 1ba city escape ! ",125588995,"Elliot","Bronx","Concourse Village",40.82638,-73.92225,"Private room",55,1,46,"2019-07-03",2.16,1,46
"286",16407427,"bronx cozy spacious room close to nyc subway",9947836,"Jenny","Bronx","Longwood",40.82441,-73.89454,"Private room",50,3,61,"2019-06-24",2.17,2,22
"398",19925397,"modern  big and comfy space in the heart of nyc",46708895,"Victor","Bronx","Mount Hope",40.84899,-73.90375,"Entire home/apt",250,2,45,"2019-06-25",2.18,1,289
"604",26119170,"city island seaview apartment",196333700,"Teddy","Bronx","City Island",40.85104,-73.78573,"Entire home/apt",110,2,25,"2019-05-27",2.18,1,171
"660",27808723,"a beautiful home for vacation",152246149,"Catherine","Bronx","Throgs Neck",40.83148,-73.82931,"Private room",65,1,23,"2019-06-21",2.18,5,365
"315",17545123,"clean and renovated apartment",119027851,"Nance","Bronx","Longwood",40.81632,-73.90991,"Entire home/apt",130,2,62,"2019-06-19",2.19,1,36
"721",29081056,"cozy & large nyc private suite ! ",48954003,"Bradley","Bronx","Olinville",40.88453,-73.86273,"Private room",80,2,20,"2019-05-03",2.2,1,188
"17",506575,"bronx room near yankees + harlem",2001830,"Jose And Ysaira","Bronx","Morris Heights",40.84937,-73.91328,"Private room",45,3,190,"2019-06-06",2.21,2,329
"132",8239650,"waterfront  perfect nyc getaway ! ",13407785,"Frank And Anna","Bronx","Throgs Neck",40.81476,-73.80001,"Entire home/apt",325,2,44,"2019-07-02",2.23,1,153
"595",25816034,"bronx 2 bedroom with view of manhattan skyline",179677211,"Bettina","Bronx","Van Nest",40.84778,-73.86146,"Entire home/apt",150,1,29,"2019-06-03",2.23,3,24
"104",5871372,"tiny private artist's studio in nyc",5309143,"Ayesha","Bronx","Williamsbridge",40.87765,-73.86318,"Entire home/apt",63,5,85,"2019-07-02",2.24,1,235
"658",27760799,"christina’s home",209372017,"Christina","Bronx","Bronxdale",40.8546,-73.86785,"Private room",50,1,24,"2019-06-27",2.24,1,163
"799",31317744,"seretse's  inn",234423593,"Donna","Bronx","Melrose",40.82433,-73.91619,"Entire home/apt",80,5,12,"2019-07-06",2.26,1,91
"836",32365337,"hidden 2 bedrm gem in sobro !  minutes to nyc ! ",242571852,"Julio","Bronx","Longwood",40.82671,-73.90643,"Entire home/apt",159,2,7,"2019-06-30",2.26,1,118
"143",8772654,"friendly-colorful-cozy  with  breakfast",45990565,"Alba & Genesis","Bronx","Morris Heights",40.85311,-73.90861,"Private room",33,2,103,"2019-05-31",2.27,2,282
"732",29401472,"large room next to yankees 20 min from manhattan",7591218,"Kenny","Bronx","Concourse",40.83007,-73.92251,"Private room",45,3,19,"2019-06-25",2.27,1,67
"908",33718254,"imperial",249479517,"Imperial","Bronx","Soundview",40.82864,-73.87609,"Private room",45,2,6,"2019-06-21",2.28,2,24
"694",28574888,"guest studio at stella's place",15617507,"Stella","Bronx","Morris Park",40.85105,-73.86049,"Entire home/apt",60,2,20,"2019-05-19",2.29,3,208
"111",6395433,"charming private suite in the south bronx",23693099,"Justin","Bronx","Concourse Village",40.82809,-73.9159,"Entire home/apt",65,4,107,"2019-06-24",2.3,1,210
"20",755528,"private bath tons of sunlight safe",3684360,"Enrique","Bronx","Allerton",40.8584,-73.86969,"Entire home/apt",49,2,189,"2019-06-23",2.32,4,238
"21",773041,"nice beautiful room in the bronx",3684360,"Enrique","Bronx","Allerton",40.85914,-73.86979,"Private room",38,1,187,"2019-06-23",2.34,4,241
"942",34399984,"two private rooms",259690766,"Souadou","Bronx","Belmont",40.85648,-73.88501,"Private room",95,2,4,"2019-07-01",2.35,1,325
"265",15754561,"a beautiful comfy & spacious room.",87370616,"Francisca","Bronx","Longwood",40.82006,-73.90332,"Private room",80,2,77,"2019-07-07",2.37,2,365
"347",18564694,"affordable and cozy room",33434914,"Juan","Bronx","Parkchester",40.8298,-73.87715,"Private room",40,2,62,"2019-06-24",2.38,4,44
"384",19661733,"private room at stella's place",15617507,"Stella","Bronx","Morris Park",40.85152,-73.86121,"Private room",39,1,57,"2019-05-07",2.38,3,39
